name,location,email,rating,review_count,url,phone_clean,has_email,price,city,region,city_key
Monteiths,"61 High Street The Royal Mile, Edinburgh EH1 1SR Scotland",info@monteithsbar.co.uk,4.3,1691.0,https://www.tripadvisor.com/Restaurant_Review-g186525-d919119-Reviews-Monteiths-Edinburgh_Scotland.html,441315570330.0,1.0,$35 – $70,Edinburgh,Scotland,Edinburgh
Marlborough Tavern,"35 Marlborough Buildings, Bath BA1 2LY England",reservations@marlborough-tavern.com,4.5,1554.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d1079815-Reviews-Marlborough_Tavern-Bath_Somerset_England.html,441225423731.0,1.0,$25 – $50,Bath,England,Bath
The Mint Room,"Lower Bristol Road Longmead Gospel Hall, Bath BA2 3EB England",bath@themintroom.co.uk,4.6,2448.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d2322618-Reviews-The_Mint_Room-Bath_Somerset_England.html,441225446656.0,1.0,,Bath,England,Bath
Casa De Tapas,"18 York Street, Bath BA1 1NG England",,4.8,647.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d23681066-Reviews-Casa_De_Tapas-Bath_Somerset_England.html,441225308529.0,0.0,$25 – $50,Bath,England,Bath
Sotto Sotto,"10 North Parade, Bath BA2 4AL England",info@sottosotto.co.uk,4.8,9749.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d2440887-Reviews-Sotto_Sotto-Bath_Somerset_England.html,441225330236.0,1.0,$35 – $70,Bath,England,Bath
Hare and Hounds /,"Lansdown Rd, Bath BA1 5TJ England",info@hareandhoundsbath.com,4.1,2022.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d3163437-Reviews-Hare_and_Hounds-Bath_Somerset_England.html,441225482682.0,1.0,,Bath,England,Bath
Sarthi- Authentic Indian Restaurant Bath,"88 Walcot Street Bath, Bath BA1 5BD England",sarthirestaurantbath@gmail.com,4.9,236.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d33062719-Reviews-Sarthi_Authentic_Indian_Restaurant_Bath-Bath_Somerset_England.html,441225462992.0,1.0,,Bath,England,Bath
The Herd Steak Restaurant,"12 Argyle Street, Bath BA2 4BQ England",info@theherdrestaurant.co.uk,4.7,3405.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d4501818-Reviews-The_Herd_Steak_Restaurant-Bath_Somerset_England.html,441225316583.0,1.0,$40 – $80,Bath,England,Bath
Ponte Vecchio,"Spring Gardens Road, Bath Under Pulteney Bridge, Follow The Staircase To Reach Us., Bath BA2 6PW England",info@pontevecchiobath.com,4.7,3198.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d5039535-Reviews-Ponte_Vecchio-Bath_Somerset_England.html,441225424800.0,1.0,,Bath,England,Bath
Cappadocia Mediterranean Restaurant,"4-5 Newmarket Row Grand Parade, Bath, Bath BA2 4AN England",info@capparestaurant.co.uk,4.8,2523.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d719976-Reviews-Cappadocia_Mediterranean_Restaurant-Bath_Somerset_England.html,441225461946.0,1.0,,Bath,England,Bath
Sally Lunn's Historic Eating House & Museum,"4 North Parade Passage, Bath BA1 1NX England",websitequestions@sallylunns.co.uk,4.1,5227.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d720483-Reviews-Sally_Lunn_s_Historic_Eating_House_Museum-Bath_Somerset_England.html,441225461634.0,1.0,$15 – $30,Bath,England,Bath
The Pump Room,"Stall St Searcys at The Pump Room, Bath BA1 1LZ England",pumproom@searcys.co.uk,4.3,3321.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d720792-Reviews-The_Pump_Room-Bath_Somerset_England.html,441225444477.0,1.0,$40 – $80,Bath,England,Bath
The Circus Restaurant,"34 Brock Street, Bath BA1 2LN England",,4.7,3603.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d752057-Reviews-The_Circus_Restaurant-Bath_Somerset_England.html,441225466020.0,0.0,$35 – $70,Bath,England,Bath
The Raven of Bath,"6-7 Queen Street, Bath BA1 1HE England",enquiries@theravenofbath.co.uk,4.5,1660.0,https://www.tripadvisor.com/Restaurant_Review-g186370-d953556-Reviews-The_Raven_of_Bath-Bath_Somerset_England.html,441225425045.0,1.0,$20 – $40,Bath,England,Bath
3 Fils,"Jumeirah Fishing Harbour 1 Shop 02, Dubai United Arab Emirates",info@3fils.com,4.5,454.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d11916874-Reviews-3_Fils-Dubai_Emirate_of_Dubai.html,97143334003.0,1.0,$30 – $60,Dubai,United Arab Emirates,Dubai
Little Miss India,"Fairmont The Palm Palm Jumeirah, Dubai 72413 United Arab Emirates",Palm.Dining@Fairmont.com,4.9,2504.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d13005029-Reviews-Little_Miss_India-Dubai_Emirate_of_Dubai.html,97144573457.0,1.0,,Dubai,United Arab Emirates,Dubai
The Penthouse Dubai,"No. 1 Palm FIVE Palm Jumeirah Hotel, Dubai United Arab Emirates",fpjd.dining@fivehotelsandresorts.com,4.6,1536.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d13426455-Reviews-The_Penthouse_Dubai-Dubai_Emirate_of_Dubai.html,971529004868.0,1.0,$55 – $130,Dubai,United Arab Emirates,Dubai
Seafire Steakhouse,"Crescent Rd The Palm, Dubai United Arab Emirates",,4.7,3948.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d1853089-Reviews-Seafire_Steakhouse-Dubai_Emirate_of_Dubai.html,97144261000.0,0.0,$80 – $150,Dubai,United Arab Emirates,Dubai
Kinara by Vikas Khanna,"Dubai, United Arab Emirates, Dubai 9255 United Arab Emirates",restaurant.reservation@jaresorts.com,4.9,1715.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d18856876-Reviews-Kinara_by_Vikas_Khanna-Dubai_Emirate_of_Dubai.html,97148145555.0,1.0,$45 – $90,Dubai,United Arab Emirates,Dubai
At.mosphere,"122nd Floor Burj Khalifa, Downtown, Dubai United Arab Emirates",reservations@atmosphereburjkhalifa.com,4.5,4984.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d2091048-Reviews-At_mosphere-Dubai_Emirate_of_Dubai.html,97148883828.0,1.0,$150 – $350,Dubai,United Arab Emirates,Dubai
ZETA Seventy Seven,"Al Mamsha St Address Beach Resort, Dubai United Arab Emirates",dineatbeachresort@addresshotels.com,4.7,335.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d21494992-Reviews-ZETA_Seventy_Seven-Dubai_Emirate_of_Dubai.html,97148798866.0,1.0,$70 – $150,Dubai,United Arab Emirates,Dubai
Al Khayma Heritage Restaurant & Cafe,"79 Al Mussallah Rd Al Fahidi Historical District, Dubai 118131 United Arab Emirates",hi@alkhayma.com,4.9,1581.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d23007236-Reviews-Al_Khayma_Heritage_Restaurant_Cafe-Dubai_Emirate_of_Dubai.html,971551802080.0,1.0,$25 – $50,Dubai,United Arab Emirates,Dubai
SUSHISAMBA Dubai,"Level 51, St Regis Hotel The Palm Jumeirah, Dubai 17200 United Arab Emirates",reservations@sushisambadubai.com,4.4,435.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d23705198-Reviews-SUSHISAMBA_Dubai-Dubai_Emirate_of_Dubai.html,97142784888.0,1.0,$70 – $140,Dubai,United Arab Emirates,Dubai
"The Tap House, Downtown","Sheikh Mohammed bin Rashid Blvd Souk Al Bahar, Dubai United Arab Emirates",infosab@thetaphouse.ae,4.9,2633.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d25192984-Reviews-The_Tap_House_Downtown-Dubai_Emirate_of_Dubai.html,97144250009.0,1.0,$35 – $70,Dubai,United Arab Emirates,Dubai
Luma Pool Lounge,"Address Grand Creek Harbour Dubai Creek Harbour, Dubai United Arab Emirates",dineatcreek@addresshotels.com,4.6,10.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d25235144-Reviews-Luma_Pool_Lounge-Dubai_Emirate_of_Dubai.html,97142758833.0,1.0,$45 – $90,Dubai,United Arab Emirates,Dubai
Mott 32 Dubai,"Al Mamsha St 73rd Floor, Sky Lobby, Level G Entrance, Dubai United Arab Emirates",reservations@mott32dubai.com,4.4,84.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d25266023-Reviews-Mott_32_Dubai-Dubai_Emirate_of_Dubai.html,97142784832.0,1.0,$90 – $180,Dubai,United Arab Emirates,Dubai
Armani/Ristorante,"Armani Hotel - Level 3 Burj Khalifa, Dubai 00000 United Arab Emirates",restaurant.reservations@armanihotels.com,4.7,1431.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d2643274-Reviews-Armani_Ristorante-Dubai_Emirate_of_Dubai.html,97148883666.0,1.0,$150 – $300,Dubai,United Arab Emirates,Dubai
Doors Dubai Mall,"Fashion Avenue Level 4, Dubai Mall, Dubai United Arab Emirates",cac@doorsdubai.com,5.0,2898.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d26969519-Reviews-Doors_Dubai_Mall-Dubai_Emirate_of_Dubai.html,97145196000.0,1.0,$70 – $140,Dubai,United Arab Emirates,Dubai
The Edge,"Crescent Rd Atlantis, The Palm, Dubai United Arab Emirates",atp-restaurant-rsvn@atlantisdubai.com,4.9,1243.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920824-Reviews-The_Edge-Dubai_Emirate_of_Dubai.html,97144262626.0,1.0,,Dubai,United Arab Emirates,Dubai
White Orchid Restaurant,"Sheikh Zayed Road Exit No 13, Lobby Level, JA Palm Tree Court, JA Jebel Ali Golf Resort, Dubai United Arab Emirates",restaurant.reservation@jaresorts.com,4.9,4448.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d3921044-Reviews-White_Orchid_Restaurant-Dubai_Emirate_of_Dubai.html,97148145604.0,1.0,$35 – $70,Dubai,United Arab Emirates,Dubai
Mythos Kouzina & Grill,"Cluster P, JLT Armada Avenue Hotel JLT, Dubai United Arab Emirates",info@mythoskouzina.com,4.4,540.0,https://www.tripadvisor.com/Restaurant_Review-g295424-d7790961-Reviews-Mythos_Kouzina_Grill-Dubai_Emirate_of_Dubai.html,97143998166.0,1.0,$30 – $60,Dubai,United Arab Emirates,Dubai
Mosaic Restaurant - Al Muroor,"Guardian Towers, Al-Muroor - 31 Street Embassies District, Abu Dhabi 7657 United Arab Emirates",info@mosaic-ae.com,4.9,1560.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d10430119-Reviews-Mosaic_Restaurant_Al_Muroor-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97122340202.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Chamas Churrascaria and Bar,"King Abdullah Bin Abdul Aziz Al Saud St InterContinental Abu Dhabi, Abu Dhabi 00000 United Arab Emirates",chamas.icabudhabi@ihg.com,4.6,2501.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d1061450-Reviews-Chamas_Churrascaria_and_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,971800423463.0,1.0,$60 – $120,Abu,United Arab Emirates,Abu Dhabi
Velocity,"Sheikh Rashid Bin Saeed Street Mezzanine Floor, Marriott Hotel Downtown Dubai, Abu Dhabi 37421 United Arab Emirates",mhrs.uhmc.ayc@marriotthotels.com,4.6,420.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d10838516-Reviews-Velocity-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97123047777.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
The Grill Steakhouse,"Street 12, Khalifa City A Marriott Hotel Al Forsan, Abu Dhabi 20009 United Arab Emirates",mhrs.auhal.restaurant.res@marriott.com,4.9,698.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d12335006-Reviews-The_Grill_Steakhouse-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97122014131.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Khayal Restaurant,"Al Fursan Street, Khalifa City Marriott Hotel Al Forsan, Abu Dhabi 20009 United Arab Emirates",mhrs.auhal.restaurant.res@marriott.com,4.9,1159.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d12829436-Reviews-Khayal_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97122014131.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Porters English Pub,"Hazza Bin Zayed Street Grand Millennium Hotel Al Wahda, Abu Dhabi United Arab Emirates",porters.gmaw@millenniumhotels.com,4.7,1210.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d13197488-Reviews-Porters_English_Pub-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,971566850539.0,1.0,$30 – $60,Abu,United Arab Emirates,Abu Dhabi
Hamilton's Gastropub,"Saadiyat Rotana Resort & Villas Saadiyat Island, Abu Dhabi 48578 United Arab Emirates",hamiltons.saadiyat@rotana.com,4.7,266.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d14073206-Reviews-Hamilton_s_Gastropub-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126970000.0,1.0,$40 – $80,Abu,United Arab Emirates,Abu Dhabi
Ola Brasil Restaurant,"Terminal 2, Al Ghazal Golf Club, Abu Dhabi United Arab Emirates",olabrasil.aggc@gmail.com,4.9,2591.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d14761467-Reviews-Ola_Brasil_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,971555190066.0,1.0,$40 – $80,Abu,United Arab Emirates,Abu Dhabi
Namak,"927 Sultan bin Zayed the First Street Dusit Thani Hotel, Abu Dhabi 52799 United Arab Emirates",reservation.table@dusit.com,4.8,391.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d15207586-Reviews-Namak-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126988137.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Waves Californian Kitchen & Bar,"Sheikh Rashid Bin Saeed Street cor. Rabdan Street Novotel Abu Dhabi Al Bustan, Abu Dhabi 95208 United Arab Emirates",h6533-fb8@accor.com,4.9,61.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d16770364-Reviews-Waves_Californian_Kitchen_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97125016444.0,1.0,$35 – $70,Abu,United Arab Emirates,Abu Dhabi
Murphy's Sports Bar,"Al Ghazal Golf Club, Near Abu Dhabi International Airport Terminal 2, Abu Dhabi United Arab Emirates",murphy.aggc@gmail.com,4.8,119.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d17604970-Reviews-Murphy_s_Sports_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,971545815005.0,1.0,$30 – $60,Abu,United Arab Emirates,Abu Dhabi
Appaloosa Sports Bar,"Al Fursan Street, Khalifa City A Marriott Hotel Al Forsan, Abu Dhabi 20009 United Arab Emirates",mhrs.auhal.restaurant.res@marriott.com,4.8,266.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d20139123-Reviews-Appaloosa_Sports_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97122014131.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Mosaic Restaurant - Al Najda,"Al-Najda Street Vision Towers, Facing Al-Sultan Bakery, Abu Dhabi United Arab Emirates",info@mosaic-ae.com,4.9,1111.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d20233398-Reviews-Mosaic_Restaurant_Al_Najda-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126226122.0,1.0,$25 – $50,Abu,United Arab Emirates,Abu Dhabi
Catch at St. Regis,"Corniche Street The St. Regis Abu Dhabi, Nation Tower,, Abu Dhabi United Arab Emirates",,5.0,1686.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d21374812-Reviews-Catch_at_St_Regis-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,0.0,,Abu,United Arab Emirates,Abu Dhabi
Glow - Poolside Sports Bar,"Khaleej Al Arabi Street Aloft Abu Dhabi Hotel, Abu Dhabi 00000 United Arab Emirates",,5.0,1794.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d2510485-Reviews-Glow_Poolside_Sports_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126545132.0,0.0,$30 – $60,Abu,United Arab Emirates,Abu Dhabi
Olea,"The St. Regis Saadiyat Island Resort, Abu Dhabi United Arab Emirates",Olea.Restaurant@stregis.com,4.9,1518.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d2664745-Reviews-Olea-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97124988888.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
NURI Grill & Bar,"Yas Island Hilton Abu Dhabi, Abu Dhabi United Arab Emirates",info@nurigrillbar.com,5.0,833.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d26683941-Reviews-NURI_Grill_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,971542115151.0,1.0,$50 – $100,Abu,United Arab Emirates,Abu Dhabi
SAL Saadiyat Island,"Jumeirah Saadiyat Island Resort, Abu Dhabi United Arab Emirates",sal.saadiyatisland@jumeirah.com,5.0,487.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d27501604-Reviews-SAL_Saadiyat_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97128114325.0,1.0,$80 – $150,Abu,United Arab Emirates,Abu Dhabi
Cheers,"Al Ain Palace Hotel Corniche Road, Abu Dhabi United Arab Emirates",fnbreservations@alainpalacehotel.com,4.7,149.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d3916971-Reviews-Cheers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,971543096955.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
The St. Regis Bar,"Nation Tower, Corniche Road, Abu Dhabi 60476 United Arab Emirates",restaurants.abudhabi@stregis.com,4.9,367.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d3917493-Reviews-The_St_Regis_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Villa Toscana,"Corniche The St. Regis, Abu Dhabi United Arab Emirates",restaurants.abudhabi@stregis.com,4.8,1895.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d3917593-Reviews-Villa_Toscana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
The Manhattan Lounge,"The St. Regis Saadiyat Island Resort Lobby Level, Abu Dhabi 54345 United Arab Emirates",,4.8,157.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d3917596-Reviews-The_Manhattan_Lounge-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97124988888.0,0.0,,Abu,United Arab Emirates,Abu Dhabi
The Terrace On The Corniche,"Corniche Road The St. Regis Abu Dhabi, Nation Towers, Abu Dhabi United Arab Emirates",restaurants.abudhabi@stregis.com,4.9,2793.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d7248162-Reviews-The_Terrace_On_The_Corniche-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,1.0,$80 – $160,Abu,United Arab Emirates,Abu Dhabi
Azura Panoramic Lounge,"The St. Regis Corniche, Nation Towers, Abu Dhabi 0000 United Arab Emirates",restaurants.abudhabi@stregis.com,4.9,1229.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d7254499-Reviews-Azura_Panoramic_Lounge-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,1.0,$45 – $100,Abu,United Arab Emirates,Abu Dhabi
Crystal Lounge,"The St. Regis Corniche, Nation Towers, Abu Dhabi 60476 United Arab Emirates",restaurants.abudhabi@stregis.com,4.9,455.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d7934566-Reviews-Crystal_Lounge-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Cabana Beach Bar & Grill,"Nation Riviera Beach Club, Corniche The St. Regis Abu Dhabi, Nation Towers, Abu Dhabi, Abu Dhabi 60476 United Arab Emirates",restaurants.abudhabi@stregis.com,4.9,2252.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d8068392-Reviews-Cabana_Beach_Bar_Grill-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97126944553.0,1.0,$45 – $100,Abu,United Arab Emirates,Abu Dhabi
The Sportsman's Arms,"First Floor, International Tennis Center Zayed Sports City, Abu Dhabi United Arab Emirates",reservations@sportsmanszsc.com,4.2,169.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d8799512-Reviews-The_Sportsman_s_Arms-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97124471066.0,1.0,$30 – $60,Abu,United Arab Emirates,Abu Dhabi
Hoi An,"Shangri La Hotel, Abu Dhabi United Arab Emirates",Restaurantreservations.slad@shangri-la.com,4.7,652.0,https://www.tripadvisor.com/Restaurant_Review-g294013-d918028-Reviews-Hoi_An-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,97125098555.0,1.0,,Abu,United Arab Emirates,Abu Dhabi
Gusti,"Al Muntazah Street Sheraton Sharjah Beach Resort, Sharjah United Arab Emirates",reservations.sharjah@sheraton.com,4.9,364.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d10230463-Reviews-Gusti-Sharjah_Emirate_of_Sharjah.html,97165990088.0,1.0,,Sharjah,United Arab Emirates,Sharjah
Al Qubtan,"Al Muntazah Street Sheraton Sharjah Beach Resort, Sharjah United Arab Emirates",restaurants.sharjah@sheraton.com,4.9,271.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d10230499-Reviews-Al_Qubtan-Sharjah_Emirate_of_Sharjah.html,97165990088.0,1.0,,Sharjah,United Arab Emirates,Sharjah
Bangkok Town,"Buhairah Corniche Corniche St Al Majaz 3, Sharjah United Arab Emirates",,4.2,92.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d1051441-Reviews-Bangkok_Town-Sharjah_Emirate_of_Sharjah.html,97165568282.0,0.0,,Sharjah,United Arab Emirates,Sharjah
Kamat Restaurant,"King Faisal Street, Opp.HSBC Bank, Abu Shagara, Sharjah Opposite HSBC Bank, Abu Shagara, Sharjah United Arab Emirates",info@kamat.ae,4.1,114.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d1142096-Reviews-Kamat_Restaurant-Sharjah_Emirate_of_Sharjah.html,97165599044.0,1.0,,Sharjah,United Arab Emirates,Sharjah
Marasea,"Al Muntazah Street Sheraton Sharjah Beach Resort & Spa, Sharjah United Arab Emirates",restaurants.sharjah@sheraton.com,4.9,239.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d11639265-Reviews-Marasea-Sharjah_Emirate_of_Sharjah.html,97165990088.0,1.0,,Sharjah,United Arab Emirates,Sharjah
Mahrosah Restaurant and Sweets,"Al Khan Street, Sharjah United Arab Emirates",info@mahrosah.com,4.9,687.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d12310099-Reviews-Mahrosah_Restaurant_and_Sweets-Sharjah_Emirate_of_Sharjah.html,97165560990.0,1.0,$15 – $30,Sharjah,United Arab Emirates,Sharjah
Yasmina Restaurant,"King Faisal Street Four Points by Sheraton Sharjah, Sharjah 61387 United Arab Emirates",michel.naguib@marriott.com,4.9,863.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d15816372-Reviews-Yasmina_Restaurant-Sharjah_Emirate_of_Sharjah.html,97165131000.0,1.0,,Sharjah,United Arab Emirates,Sharjah
La Bamba Restaurant,"Al Meena Street Occidental Sharjah Grand, Al Khalidiah Area, Sharjah 00000 United Arab Emirates",sharjahgrand@occidentalhotels.com,4.9,524.0,https://www.tripadvisor.com/Restaurant_Review-g298064-d20164027-Reviews-La_Bamba_Restaurant-Sharjah_Emirate_of_Sharjah.html,97165937979.0,1.0,,Sharjah,United Arab Emirates,Sharjah
