hotel_name,rating,review_count,location,hotel_url,city,hotel_type,price_booking,price_agoda,price_trip,price_final,country,city_key
Hotel,4.1,36.0,"Stara Louka 60, Karlovy Vary 36001 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1481121-Reviews-Hotel_Ostende-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Business Hotels,,,,123.0,Czechia,Karlovy Vary
Revelton Studios Mariánské,4.9,321.0,"Luzicka 410/11, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d19813417-Reviews-Revelton_Studios_Marianske_LaznE-Marianske_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Business Hotels,59.0,59.0,59.0,59.0,Czechia,Karlovy Vary
Dvorak Spa &,4.0,238.0,"Nova Louka 11, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d276007-Reviews-Dvorak_Spa_Wellness-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,39.0,40.0,40.0,40.0,Czechia,Karlovy Vary
Karlsbad Grande Madonna Spa & Wellness,4.7,202.0,"Moravska 2093/2a, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d630391-Reviews-Karlsbad_Grande_Madonna_Spa_Wellness_Hotel-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,142.0,142.0,144.0,142.0,Czechia,Karlovy Vary
ASTORIA Hotel & Medical,4.3,228.0,"Vřídelní 92/21, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d276005-Reviews-ASTORIA_Hotel_Medical_Spa-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,136.0,,136.0,136.0,Czechia,Karlovy Vary
Prezident Luxury Spa & Wellness,4.4,178.0,"Moravská 2111, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1413432-Reviews-Prezident_Luxury_Spa_Wellness_Hotel-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,,,,106.0,Czechia,Karlovy Vary
Boutique Hotel,4.4,35.0,"Stara Louka 460/38, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d6870225-Reviews-Boutique_Hotel_Corso-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,131.0,131.0,114.0,131.0,Czechia,Karlovy Vary
Humboldt Park Hotel &,4.0,160.0,"Zahradni 27, Karlovy Vary 36001 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d621310-Reviews-Humboldt_Park_Hotel_Spa-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,92.0,92.0,,92.0,Czechia,Karlovy Vary
Hotel,3.3,108.0,"Stará Louka 40, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d276010-Reviews-Hotel_Palacky-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,58.0,63.0,63.0,63.0,Czechia,Karlovy Vary
Spa Hotel,4.3,64.0,"Kolma 13-19, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1837849-Reviews-Spa_Hotel_Schlosspark-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,106.0,115.0,115.0,115.0,Czechia,Karlovy Vary
Spa Hotel Anglicky,4.1,63.0,"Sadova 956/28, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d484158-Reviews-Spa_Hotel_Anglicky_Dvur-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,96.0,96.0,,96.0,Czechia,Karlovy Vary
Hotel Bristol,3.4,65.0,"Zamecky vrch 34, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d2285274-Reviews-Hotel_Bristol_Palace-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,106.0,106.0,,106.0,Czechia,Karlovy Vary
Malta,4.3,32.0,"I.P.Pavlova 16, Karlovy Vary Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d497476-Reviews-Malta_Hotel-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,144.0,148.0,,146.0,Czechia,Karlovy Vary
Bristol Kralovska,3.9,9.0,"Zamecky Vrch 34, Karlovy Vary 36001 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d2285578-Reviews-Bristol_Kralovska_Vila-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,95.0,95.0,,95.0,Czechia,Karlovy Vary
Spa Hotel,3.5,46.0,"Sadová 44, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d2214620-Reviews-Spa_Hotel_Cajkovskij-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,,,,106.0,Czechia,Karlovy Vary
Hotel Rudolf,4.2,21.0,"Zahradni 999/29, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d6214364-Reviews-Hotel_Rudolf_II-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,130.0,130.0,,130.0,Czechia,Karlovy Vary
Hotel Villa,3.9,98.0,"Krale Jiriho 5 - 7, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1183898-Reviews-Hotel_Villa_Smetana-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Spa Resorts,106.0,106.0,,106.0,Czechia,Karlovy Vary
Hotel,4.3,191.0,"Luční Vrch 9, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d566172-Reviews-Hotel_Boston-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Family Hotels,57.0,57.0,57.0,57.0,Czechia,Karlovy Vary
Anmut by,5.0,65.0,"Bulharska 745/15, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d601645-Reviews-Anmut_by_Revelton-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Family Hotels,73.0,73.0,,73.0,Czechia,Karlovy Vary
Hotel,3.7,38.0,"Lidická 447/12, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d946733-Reviews-Hotel_Marttel-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Family Hotels,49.0,49.0,47.0,49.0,Czechia,Karlovy Vary
Hotel,4.4,114.0,"Zahradni 948/49 vedle Hlavní pošty, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1590592-Reviews-Hotel_Romania-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Family Hotels,70.0,70.0,,70.0,Czechia,Karlovy Vary
Hotel,3.5,69.0,"Vridelni 86/15, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1084389-Reviews-Hotel_Petr-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Family Hotels,62.0,62.0,53.0,62.0,Czechia,Karlovy Vary
Villa Basileia,4.7,22.0,"Marianskolazenska 675/4, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1019775-Reviews-Villa_Basileia_Riverside-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Family Hotels,105.0,105.0,,105.0,Czechia,Karlovy Vary
Parkhotel,4.0,170.0,"Slovenska 567/3, Karlovy Vary 36001 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d277627-Reviews-Parkhotel_Richmond-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,128.0,,128.0,Czechia,Karlovy Vary
Hotel,3.4,5.0,"Zamecky Vrch 1161/28, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d5288580-Reviews-Hotel_Livia-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,166.0,165.0,,165.5,Czechia,Karlovy Vary
Natali,4.5,2.0,"Libusina 443/5, Karlovy Vary Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d10802972-Reviews-Natali_Apartments-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Karlsbad,5.0,7.0,"Tržiště 30/11, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d15842903-Reviews-Karlsbad_Prestige-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Rubin Luxury,5.0,6.0,"11 Vridelni, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d12428105-Reviews-Rubin_Luxury_Apartments-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Hotel Esplanade Spa & Golf,4.6,590.0,"Karlovarská 434/15, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d275909-Reviews-Hotel_Esplanade_Spa_Golf_Resort-Marianske_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,121.0,121.0,114.0,121.0,Czechia,Karlovy Vary
Honour &,4.5,15.0,"Horni Zdar 31, Ostrov 36301 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g1077295-d17660965-Reviews-Honour_Grace-Ostrov_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,183.0,182.0,183.0,183.0,Czechia,Karlovy Vary
Nove Lazne Health Spa,4.4,235.0,"Reitenbergerova, 53, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d275904-Reviews-Nove_Lazne_Health_Spa_Hotel-Marianske_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,223.0,223.0,222.0,223.0,Czechia,Karlovy Vary
Rubezahl-Marienbad Luxury Historical Castle Hotel &,4.3,48.0,"Marianske Lazne 591, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d7257676-Reviews-Rubezahl_Marienbad_Luxury_Historical_Castle_Hotel_Golf-Marianske_Lazne_Karlovy_Vary_Re.html,Karlovy Vary,Luxury Hotels,197.0,197.0,,197.0,Czechia,Karlovy Vary
Hotel,3.6,32.0,"Louchna pod Klinovcem 104, Loucna pod Klinovcem 431 91 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g1899892-d1741791-Reviews-Hotel_Nastup-Loucna_pod_Klinovcem_Usti_nad_Labem_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Villa,5.0,11.0,"Karlsbader Str. 14, 9484 Breitenbrunn, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1222321-d2177067-Reviews-Villa_Sternkopf-Breitenbrunn_Saxony.html,Karlovy Vary,Luxury Hotels,178.0,177.0,,177.5,Czechia,Karlovy Vary
Galerie,5.0,13.0,"Hlavni­ Tri­da, 45/24, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d10501343-Reviews-Galerie_Suites-Marianske_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Imperial Spa & Kur,4.5,55.0,"Dr. Pohoreckeho 151/3, Frantiskovy Lazne 351 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274692-d1188888-Reviews-Imperial_Spa_Kur_Hotel-Frantiskovy_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,126.0,126.0,,126.0,Czechia,Karlovy Vary
Rezidence Zamecek - Boutique,5.0,20.0,"Frantishkovy Lazne 225 Františkovy Lázně 225, Frantiskovy Lazne 351 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274692-d5897161-Reviews-Rezidence_Zamecek_Boutique_hotel-Frantiskovy_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,113.0,113.0,,113.0,Czechia,Karlovy Vary
Landhotel,5.0,6.0,"Alte Annaberger Str. 12, 09488 Thermalbad Wiesenbad, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1583152-d1595288-Reviews-Landhotel_Rosenhof-Thermalbad_Wiesenbad_Saxony.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Lazensky Dum,5.0,6.0,"Klostermannova 92/122, Frantiskovy Lazne 351 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274692-d3763833-Reviews-Lazensky_Dum_Diana-Frantiskovy_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Spa Hotel Garni,3.5,4.0,"Plzenska 47, Konstantinovy Lazne 349 52 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g2548658-d15278090-Reviews-Spa_Hotel_Garni_Lowenstein-Konstantinovy_Lazne_Pilsen_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,119.0,119.0,,119.0,Czechia,Karlovy Vary
Boutique Hotel Gruner,5.0,7.0,"Kirchgasse 1, 09487 Schlettau, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g4172806-d17517999-Reviews-Boutique_Hotel_Gruner_Zweig-Schlettau_Saxony.html,Karlovy Vary,Luxury Hotels,167.0,166.0,,166.5,Czechia,Karlovy Vary
Reit und Sporthotel,3.9,27.0,"Gerstenbergweg 5, 08309, Eibenstock, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1051850-d2627736-Reviews-Reit_und_Sporthotel_Eibenstock-Eibenstock_Saxony.html,Karlovy Vary,Luxury Hotels,181.0,180.0,,180.5,Czechia,Karlovy Vary
Chateau,4.3,71.0,"Zbiroh 1, Zbiroh 338 08 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g2426321-d3158383-Reviews-Chateau_Zbiroh-Zbiroh_Pilsen_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,154.0,154.0,,154.0,Czechia,Karlovy Vary
LD Palace,4.5,2.0,"Dr. Pohoreckeho 117/8, Frantiskovy Lazne 351 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274692-d10822549-Reviews-LD_Palace_Bellaria-Frantiskovy_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Villa Vier,4.3,22.0,"Gabelsbergerstr. 12, 08451 Crimmitschau, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g777774-d1595267-Reviews-Villa_Vier_Jahreszeiten-Crimmitschau_Saxony.html,Karlovy Vary,Luxury Hotels,,,,160.0,Czechia,Karlovy Vary
Locanda Boutique,3.6,11.0,"Hartensteiner Str. 59, 09366 Stollberg, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1053738-d1055612-Reviews-Locanda_Boutique_Hotel-Stollberg_Saxony.html,Karlovy Vary,Luxury Hotels,150.0,150.0,,150.0,Czechia,Karlovy Vary
Altstadthotel,5.0,2.0,"Tuerlgasse 10-14, 92637 Weiden, Bavaria Germany",https://www.tripadvisor.com/Hotel_Review-g198509-d17813079-Reviews-Altstadthotel_Brauwirt-Weiden_Upper_Palatinate_Bavaria.html,Karlovy Vary,Luxury Hotels,160.0,160.0,,160.0,Czechia,Karlovy Vary
Radium,3.9,89.0,"T. G. Masaryka 413, Jachymov 362 51 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274696-d1180140-Reviews-Radium_Palace-Jachymov_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Resorts,204.0,182.0,204.0,204.0,Czechia,Karlovy Vary
Smrcina,4.5,2.0,"Smrcina 5, Plesna 351 35 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g13189423-d13126012-Reviews-Smrcina_Resort-Plesna_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Resorts,,,,117.0,Czechia,Karlovy Vary
Sport - Relax,2.5,2.0,"Střížov 3, Cheb 350 02 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274689-d6158882-Reviews-Sport_Relax_Buky-Cheb_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Resorts,76.0,76.0,,76.0,Czechia,Karlovy Vary
Erzgebirgshotel Freiberger,3.5,58.0,"Borstendorfer Str. 62, 09575 Eppendorf, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1597622-d1598868-Reviews-Erzgebirgshotel_Freiberger_Hohe-Eppendorf_Saxony.html,Karlovy Vary,Resorts,93.0,101.0,101.0,101.0,Czechia,Karlovy Vary
Machuv,3.0,4.0,"Lhota 3, Pilsen 331 43 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274706-d3356856-Reviews-Machuv_Mlyn-Pilsen_Pilsen_Region_Bohemia.html,Karlovy Vary,Resorts,,,,117.0,Czechia,Karlovy Vary
Hotel,4.6,128.0,"Zámecký Vrch 20, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1137070-Reviews-Hotel_Ontario-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Resorts,127.0,127.0,,127.0,Czechia,Karlovy Vary
Pension Villa,4.7,96.0,"Na Vyhlidce 2064/22, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d650311-Reviews-Pension_Villa_Rosa-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Resorts,117.0,117.0,,117.0,Czechia,Karlovy Vary
Hotel,4.5,113.0,"Lazenska 16/10, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d632935-Reviews-Hotel_Palatin-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Resorts,,,,117.0,Czechia,Karlovy Vary
Hostel,3.3,8.0,"Varshavska 929/15, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d6578275-Reviews-Hostel_Varsavska-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Domov,3.3,7.0,"Lidicka 590/38, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d4206655-Reviews-Domov_Mladeze-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hostel,5.0,749.0,"Vitezna 1256/36, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d6895174-Reviews-Hostel_Holiday-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Apartmany Jan,4.5,600.0,"Ul. Dr. Davida Bechera 151/24, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d20144992-Reviews-Apartmany_Jan_Becher-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hostel Buena,3.5,180.0,"Moravska 1006/42, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d281436-Reviews-Hostel_Buena_Vista-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hostel Jan,4.5,600.0,"Dr. Davida Bechera 22, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d20346826-Reviews-Hostel_Jan_Becher-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Lazy River,5.0,16.0,"Kostelni 61/18, Loket Czech Republic",https://www.tripadvisor.com/Hotel_Review-g651681-d2453206-Reviews-Lazy_River_Hostel-Loket_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Farma,5.0,749.0,"Hory 105, Hory 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g12188122-d21378180-Reviews-Farma_Hory-Hory_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Penzion Statek,3.6,45.0,"Sachetni 135 Kralovske Porici, Sokolov 35714 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g1173289-d3297548-Reviews-Penzion_Statek_Bernard-Sokolov_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,56.0,56.0,,56.0,Czechia,Karlovy Vary
Penzion,4.5,2.0,"Cheske Hamry u Vejprt 11, Vejprty 431 91 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g1189669-d8709703-Reviews-Penzion_Pohoda-Vejprty_Usti_nad_Labem_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
"DJH Jugendherberge Neudorf ""Am",5.0,84.0,"Vierenstraße 26, 09465 Sehmatal-Neudorf, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1370431-d33954786-Reviews-DJH_Jugendherberge_Neudorf_Am_Fichtelberg-Sehmatal_Neudorf_Saxony.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Pension,4.6,11.0,"Goethovo namesti 385/19, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d8335619-Reviews-Pension_Akropolis-Marianske_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hostel,4.8,15.0,"Tyrshova 243/1, Marianske Lazne 353 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274703-d6002599-Reviews-Hostel_Foster-Marianske_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,51.0,51.0,51.0,51.0,Czechia,Karlovy Vary
Yetti,5.0,2.0,"Jana Shvermy 152/1, Vejprty 431 91 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g1189669-d5022002-Reviews-Yetti_backpacker-Vejprty_Usti_nad_Labem_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Penzion Stekruv,4.0,20.0,"Horni Lomany 40, Frantiskovy Lazne 351 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274692-d7626694-Reviews-Penzion_Stekruv_Mlyn-Frantiskovy_Lazne_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Hostels,83.0,83.0,,83.0,Czechia,Karlovy Vary
Hostel,5.0,2.0,"Hans-Witten-Str. 31, 09456 Annaberg-Buchholz, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1010272-d23713575-Reviews-Hostel_Gleisbett-Annaberg_Buchholz_Saxony.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hostel,1.0,166.0,"Kosmonautů 4021, Chomutov 430 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274690-d23142892-Reviews-Hostel_Delta-Chomutov_Usti_nad_Labem_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Alte,3.8,9.0,"Neundorfer Str. 3, 08523 Plauen, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g227647-d6676499-Reviews-Alte_Feuerwache-Plauen_Saxony.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Jugendherberge,4.5,4.0,"Am Katharinenberg 4, 95632 Wunsiedel, Bavaria Germany",https://www.tripadvisor.com/Hotel_Review-g1063523-d6867916-Reviews-Jugendherberge_Wunsiedel-Wunsiedel_Upper_Franconia_Franconia_Bavaria.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Jugendherberge Schloß,3.8,4.0,"Schloßstraße, 09573 Augustusburg, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g1053174-d12955796-Reviews-Jugendherberge_Schloss_Augustusburg-Augustusburg_Saxony.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Jugendherberge Chemnitz,3.7,9.0,"Getreidemarkt 1, 09111 Chemnitz, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g187398-d7022272-Reviews-Jugendherberge_Chemnitz_eins-Chemnitz_Saxony.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Bullhead,4.4,26.0,"Fleckl 13, 95485 Warmensteinach, Bavaria Germany",https://www.tripadvisor.com/Hotel_Review-g319758-d8329608-Reviews-Bullhead_House-Warmensteinach_Upper_Franconia_Franconia_Bavaria.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Pension,5.0,164.0,"Frankenberger Strasse 276, 09131 Chemnitz, Saxony Germany",https://www.tripadvisor.com/Hotel_Review-g187398-d33396181-Reviews-Pension_Jasmin-Chemnitz_Saxony.html,Karlovy Vary,Hostels,74.0,74.0,,74.0,Czechia,Karlovy Vary
Chata,4.0,2.0,Cesky Jiretin 436 01 Czech Republic,https://www.tripadvisor.com/Hotel_Review-g13361451-d13341563-Reviews-Chata_Barbora-Cesky_Jiretin_Usti_nad_Labem_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hostel,2.8,40.0,"Cernicka 12, Pilsen Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274706-d1198859-Reviews-Hostel_River-Pilsen_Pilsen_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Kings,1.0,48.0,"Rozvadov 7 Entrance 2, Rozvadov 34806 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g7620223-d26791879-Reviews-Kings_Palace-Rozvadov_Pilsen_Region_Bohemia.html,Karlovy Vary,Hostels,,,,74.0,Czechia,Karlovy Vary
Hotel,4.5,36.0,"Sadova 55, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d4354768-Reviews-Hotel_Mignon-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Romantic Hotels in,104.0,104.0,94.0,104.0,Czechia,Karlovy Vary
Hotel Villa,4.5,74.0,"Krale Jiriho 991/1, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d1726490-Reviews-Hotel_Villa_Ritter-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Romantic Hotels in,175.0,175.0,,175.0,Czechia,Karlovy Vary
Dvůr,4.7,35.0,"Stráň 6, Karlovy Vary 360 01 Czech Republic",https://www.tripadvisor.com/Hotel_Review-g274697-d6984047-Reviews-Dvur_Stran-Karlovy_Vary_Karlovy_Vary_Region_Bohemia.html,Karlovy Vary,Romantic Hotels in,,,,104.0,Czechia,Karlovy Vary
